transcript_name	Gene_name	RAL-802-Challenged
NM_137748	mahj	3.031
NM_137749	CG15674	3.312
NM_137750	CG10321	3.929
NM_137751	CG10082	5.170
NM_137752	CG10320	5.441
NM_137753	Rae1	3.288
NM_137754	pirk	5.950
NM_137756	CG9865	4.014
NM_137757	NC2alpha	3.685
NM_137760	CG10306	5.636
NM_137762	Tim10	5.531
NM_137763	CG17922	1.543
NM_137764	LBR	1.026
NM_137769	CG4363	10.463
NM_137770	CG4377	8.975
NM_137776	CG13488	2.565
NM_137780	CG9304	3.182
NM_137788	Snp	2.834
NM_137790	CG11474	2.449
NM_137791	CG2921	2.913
NM_137792	GlcT-1	4.069
NM_137794	CG11073	0.200
NM_137795	CG6613	2.944
NM_137796	Vrp1	5.627
NM_137798	GM130	3.339
NM_137801	Fmr1	3.368
NM_137802	CG3045	1.774
NM_137803	CG6758	2.736
NM_137805	CG11275	2.504
NM_137806	MED16	1.439
NM_137807	Vps35	3.965
NM_137808	CG3074	4.610
NM_137810	CG3290	0.889
NM_137813	Oatp58Da	-0.276
NM_137815	Oatp58Dc	-0.921
NM_137816	CG5819	5.458
NM_137817	wdp	6.472
NM_137821	Rtf1	3.105
NM_137822	CG13506	4.998
NM_137823	CG3624	2.678
NM_137825	Mes4	1.127
NM_137827	CG10344	3.290
NM_137831	CG4752	1.236
NM_137832	CG4554	0.628
NM_137833	CG4610	1.172
NM_137834	CG6018	6.140
NM_137836	dnr1	4.624
NM_137840	CG4294	2.692
NM_137841	RpS16	9.049
NM_137842	Vps20	5.518
NM_137846	CG17807	2.061
NM_137847	bonsai	4.011
NM_137848	CG3732	3.226
NM_137849	RpS24	8.086
NM_137850	Ugt58Fa	0.438
NM_137851	CG2852	6.644
NM_137853	CG3746	0.897
NM_137854	Cyp6d2	6.577
NM_137855	CG43325	1.316
NM_137856	CG13510	10.161
NM_137857	CG13511	6.569
NM_137858	CG42565	6.295
NM_137859	CG4250	2.509
NM_137860	CG30269	8.018
NM_137861	RYBP	2.365
NM_137879	CG9825	-0.625
NM_137880	CG9826	1.514
NM_137882	CG13531	1.510
NM_137887	CG3501	4.152
NM_137889	asrij	3.493
NM_137890	Gmer	2.659
NM_137891	MED23	1.303
NM_137892	CG3700	2.048
NM_137893	CG42678	1.268
NM_137895	CG3800	5.513
NM_137896	CG9849	3.407
NM_137897	CG3831	1.100
NM_137901	CG9896	4.872
NM_137905	CG30194	1.770
NM_137906	CG9890	2.661
NM_137907	l(2)k09913	5.429
NM_137909	Art7	1.019
NM_137939	CG3500	2.670
NM_137942	CG13550	1.665
NM_137943	CG3493	3.961
NM_137946	eIF2B-delta	2.716
NM_137947	CG3530	4.058
NM_137948	CG3520	1.748
NM_137949	CG9812	1.060
NM_137958	CG3906	9.321
NM_137959	mi	1.746
NM_137960	wmd	3.476
NM_137961	levy	6.601
NM_137962	pita	3.757
NM_137963	Rrp4	2.608
NM_137967	CG17664	3.988
NM_137969	CG4019	4.837
NM_137970	Pde8	3.508
NM_137972	CG5431	3.552
NM_137975	CG30183	0.643
NM_137976	CG4091	5.601
NM_137977	Sesn	3.564
NM_137982	CG5532	4.977
NM_137988	CG5543	4.914
NM_137989	Nxt1	4.453
NM_137990	CG4797	6.645
NM_137994	CG5554	4.876
NM_137995	ytr	4.045
NM_137996	CG5569	3.730
NM_137997	CG5597	3.754
NM_137998	Dcp1	3.018
NM_138002	CG5339	2.848
NM_138003	CG5591	2.027
NM_138006	CG2812	0.466
NM_138007	CG3735	2.203
NM_138008	CG13565	1.704
NM_138009	CG2970	4.248
NM_138011	CG3803	2.811
NM_138012	thoc5	2.298
NM_138013	CG16787	3.143
NM_138016	CG10904	3.183
NM_138017	CG3065	2.444
NM_138018	mr	2.272
NM_138019	Gadd34	5.177
NM_138021	CG3860	6.124
NM_138026	CG3907	4.911
NM_138027	CG11388	2.746
NM_138028	CG3163	3.122
NM_138029	MAN1	2.947
NM_138030	CG13567	2.804
NM_138031	IntS1	2.022
NM_138034	eIF-5A	8.286
NM_138035	yki	4.401
NM_138036	CG3209	4.857
NM_138040	snama	3.034
NM_138041	CG4049	1.264
NM_138045	tamo	4.454
NM_138046	Zfrp8	3.125
NM_138047	CG4065	2.818
NM_138048	DnaJ-60	0.906
NM_138049	CG3328	-0.789
NM_138050	CG3363	1.555
NM_138051	CG3362	4.626
NM_138052	CG3356	3.611
NM_138060	CG3376	-0.291
NM_138062	CG3394	5.006
NM_138064	slik	4.421
NM_138065	CG3419	1.881
NM_138069	CG4563	3.239
NM_138078	Letm1	3.899
NM_138080	CG4612	1.579
NM_138081	Brca2	1.232
NM_138084	CG13585	4.575
NM_138085	CG4622	2.974
NM_138087	itp	1.828
NM_138088	CG11414	3.526
NM_138089	uri	2.164
NM_138090	Fcp1	1.502
NM_138091	CG3511	1.544
NM_138092	Start1	2.866
NM_138094	pio	1.003
NM_138096	CG4692	6.526
NM_138097	CG3548	0.857
NM_138099	CG3570	2.625
NM_138100	CG4707	0.975
NM_138102	CG42360	2.377
NM_138103	CG3608	1.622
NM_138104	CG4741	3.704
NM_138106	CG3640	2.462
NM_138107	CG4781	6.833
NM_138108	CG3663	3.581
NM_138110	CG3683	5.017
NM_138111	CG4806	2.564
NM_138115	CG30421	2.924
NM_138119	CG3894	2.453
NM_138120	CG16936	6.471
NM_138121	Eps-15	3.380
NM_138122	egg	1.868
NM_138123	CG16912	1.938
NM_138124	CG3589	2.855
NM_138129	CG16896	0.152
NM_138130	Atf-2	-0.189
NM_138131	NKAIN	3.692
NM_138135	pain	2.486
NM_138136	CG30427	0.484
NM_138137	CG3760	4.199
NM_138138	CG2811	3.516
NM_138139	Tina-1	5.499
NM_138140	CG15861	1.729
NM_138141	CG3770	1.378
NM_138142	CG2790	3.175
NM_138144	CG2765	5.928
NM_138145	CG3776	4.175
NM_138146	Phk-3	4.577
NM_138148	CG3829	-0.617
NM_138156	CG6845	2.368
NM_138157	CG7051	-0.413
NM_138159	CG7049	2.903
NM_138160	Vdup1	1.756
NM_138163	rno	0.644
NM_138164	mri	3.278
NM_138165	CG13876	1.947
NM_138166	CG7028	2.900
NM_138167	thoc7	3.102
NM_138168	CG16940	1.840
NM_138171	pyx	0.118
NM_138175	DIP2	2.117
NM_138177	Tudor-SN	4.673
NM_138182	RhoGEF3	3.268
NM_138183	RhoGEF3	3.003
NM_138184	CG32344	2.556
NM_138185	mthl9	0.043
NM_138186	mthl10	4.361
NM_138187	Ptpmeg	5.648
NM_138189	CG6905	1.966
NM_138190	CG1233	2.585
NM_138193	CG17180	1.929
NM_138194	hipk	1.226
NM_138196	CG17181	0.074
NM_138197	MED14	2.313
NM_138198	CG13893	5.008
NM_138199	Reg-2	4.250
NM_138200	Gale	6.003
NM_138201	CG3402	1.645
NM_138202	MED30	2.247
NM_138203	Rev1	1.012
NM_138205	CG3386	3.132
NM_138206	ebd1	3.625
NM_138207	CG3344	6.734
NM_138208	RabX6	2.118
NM_138209	Vti1	3.042
NM_138211	CG13895	2.569
NM_138212	CG13896	2.410
NM_138216	CG42553	3.821
NM_138217	CG13901	1.864
NM_138218	CG13887	6.231
NM_138219	CG13902	3.961
NM_138221	CG13890	2.868
NM_138225	CG13907	4.130
NM_138231	CG9205	3.807
NM_138235	CG13912	2.767
NM_138237	CG9119	3.772
NM_138238	mwh	-0.544
NM_138240	CG9194	-0.769
NM_138242	Psf1	1.335
NM_138243	Sac1	4.211
NM_138249	Rabex-5	3.833
NM_138250	CG9149	3.355
NM_138251	CG2277	3.129
NM_138253	CG9186	3.346
NM_138254	CG9153	3.759
NM_138258	CG2211	1.741
NM_138259	l(3)02640	4.614
NM_138260	CG2199	2.320
NM_138261	312	2.243
NM_138268	CG12084	3.245
NM_138269	cue	3.998
NM_138562	CG8889	0.564
NM_138759	bur	4.281
NM_138760	l(2)01810	3.185
NM_138767	endoA	2.621
NM_138984	ACXD	3.795
NM_138985	26-29-p	5.529
NM_138986	7B2	1.132
NM_138988	Atf3	3.830
NM_138997	fbl	5.509
NM_139356	v(2)k05816	0.245
NM_139360	Psa	5.983
NM_139361	CG12090	3.539
NM_139362	CG12091	4.458
NM_139363	CG7852	1.215
NM_139364	Cct1	4.621
NM_139365	Cct2	1.581
NM_139366	CG12099	4.595
NM_139367	pex10	3.286
NM_139369	CG7879	1.838
NM_139370	CG12004	6.257
NM_139371	CG13917	2.168
NM_139372	CG12104	3.398
NM_139376	CG13926	3.836
NM_139379	metl	3.371
NM_139380	CG13919	1.710
NM_139381	CG17249	1.982
NM_139382	CG13920	1.885
NM_139383	CG7967	5.854
NM_139384	CG7970	6.071
NM_139385	CG7971	2.989
NM_139386	CG7974	2.254
NM_139394	CG18171	3.568
NM_139396	Oseg4	2.273
NM_139397	CG18173	3.967
NM_139398	CG7995	5.957
NM_139400	CG8001	2.373
NM_139401	CG13933	1.775
NM_139402	CG12018	0.536
NM_139403	CG2021	2.224
NM_139404	mRpL46	3.205
NM_139408	GV1	2.085
NM_139409	Cpr62Ba	1.090
NM_139413	CG12024	0.805
NM_139414	CG12025	2.082
NM_139416	CG13937	1.233
NM_139422	Mfap1	3.093
NM_139424	CG42863	0.935
NM_139426	CG1140	4.996
NM_139427	CG1927	6.189
NM_139429	CG1139	6.321
NM_139436	CG15822	0.249
NM_139437	CG15879	3.987
NM_139440	CG13810	2.221
NM_139444	CG9018	3.268
NM_139446	CG1275	4.053
NM_139447	CG2034	2.862
NM_139448	oxt	2.528
NM_139449	CG13807	1.736
NM_139450	ecd	2.594
NM_139451	CG13806	2.715
NM_139456	DmsR-1	0.178
NM_139458	CG1317	3.531
NM_139459	CG8993	4.445
NM_139460	CG9004	1.385
NM_139461	CG15877	2.469
NM_139462	CG13800	1.995
NM_139464	CG42669	4.102
NM_139468	CG1146	5.117
NM_139470	CG16758	1.867
NM_139473	CG16985	5.880
NM_139474	CG12182	0.598
NM_139475	CG16986	5.820
NM_139476	MEP-1	3.909
NM_139477	CG14949	5.720
NM_139478	CG1143	5.881
NM_139479	CG1246	8.366
NM_139480	Aats-pro	2.630
NM_139488	CG1240	4.023
NM_139489	CG9977	3.591
NM_139490	CG12093	2.583
NM_139491	Atg2	2.756
NM_139492	pgant6	3.768
NM_139493	CG43444	2.068
NM_139499	CG2107	1.079
NM_139503	CG2162	3.533
NM_139504	scramb2	2.691
NM_139505	Sk2	0.666
NM_139506	CG1271	4.612
NM_139507	CG16753	1.920
NM_139508	CG32486	3.785
NM_139510	CG11486	3.696
NM_139513	prominin-like	1.969
NM_139514	CG11537	4.794
NM_139515	CG1291	3.816
NM_139516	CG12082	3.674
NM_139517	BtbVII	3.227
NM_139518	CG12079	4.992
NM_139519	CG14962	1.884
NM_139522	CG14964	-0.895
NM_139523	Girdin	0.718
NM_139527	CG14966	3.229
NM_139528	gry	2.873
NM_139532	CG14967	0.710
NM_139533	CG12034	2.982
NM_139534	RpL28	8.088
NM_139535	CG17737	6.391
NM_139536	CG11505	0.397
NM_139537	CG17746	4.930
NM_139543	CG14968	5.314
NM_139544	ZnT63C	4.654
NM_139548	CG12016	2.822
NM_139549	CG11526	2.825
NM_139551	CG14961	1.141
NM_139552	CG14969	2.484
NM_139554	YT521-B	2.902
NM_139556	CG12012	5.093
NM_139559	armi	2.221
NM_139560	CG14971	2.841
NM_139572	ntc	3.973
NM_139573	IntS10	2.214
NM_139574	CG32262	2.667
NM_139575	CG12006	2.701
NM_139577	CG14977	3.369
NM_139578	CG14980	2.929
NM_139579	Sc2	4.981
NM_139580	ida	0.223
NM_139581	CG10866	2.104
NM_139582	CG12766	7.285
NM_139583	CG10863	5.475
NM_139587	CG14984	1.066
NM_139589	CG14985	2.616
NM_139590	CG1134	2.494
NM_139591	CG11594	3.266
NM_139594	CG11593	2.664
NM_139595	Rcd5	3.261
NM_139596	CG1136	0.469
NM_139598	CG14989	2.830
NM_139600	CG14995	2.240
NM_139601	Fit1	4.710
NM_139602	Ack	0.761
NM_139603	Chd64	7.269
NM_139604	ens	4.593
NM_139605	CG1299	1.567
NM_139608	Ero1L	4.286
NM_139611	VhaM9.7-c	3.244
NM_139612	CG43367	3.528
NM_139620	CG14997	4.567
NM_139621	CG1265	5.307
NM_139622	CG15011	2.934
NM_139623	CG1309	4.140
NM_139624	CG11586	2.740
NM_139627	CG1311	2.986
NM_139630	CG1316	3.766
NM_139632	CG1319	5.453
NM_139635	CG15014	2.224
NM_139636	Cip4	4.502
NM_139639	CG11342	2.260
NM_139642	CG15019	4.967
NM_139643	DOR	4.374
NM_139645	CG15021	2.778
NM_139658	CG11353	0.448
NM_139659	CG11357	2.528
NM_139661	Rpd3	2.901
NM_139670	CG12493	1.633
NM_139674	CG7509	-0.379
NM_139676	CG13708	-0.073
NM_139677	CG13707	2.907
NM_139682	CG13704	7.976
NM_139683	Rh50	2.843
NM_139687	CG10671	3.462
NM_139688	CG4623	2.647
NM_139689	CG10672	4.314
NM_139690	CHMP2B	6.434
NM_139691	CG10673	3.328
NM_139692	CG4611	1.499
NM_139693	CG10674	4.272
NM_139694	CG4603	2.846
NM_139701	CG4769	6.104
NM_139702	Uev1A	5.336
NM_139703	membrin	3.065
NM_139704	CG10635	4.153
NM_139708	CG4835	4.290
NM_139712	CG13285	2.970
NM_139714	sinu	1.220
NM_139715	bc10	4.386
NM_139716	Msr-110	6.351
NM_139717	l(3)psg2	1.009
NM_139719	CG10592	4.190
NM_139720	CG5150	3.001
NM_139722	CG10590	3.053
NM_139724	Eaf6	2.726
NM_139725	Blimp-1	3.294
NM_139727	CG10576	5.729
NM_139728	Ppat-Dpck	4.059
NM_139729	scny	3.469
NM_139730	Myt1	1.585
NM_139732	Bre1	2.255
NM_139733	CG5537	3.957
NM_139743	CG10483	0.970
NM_139753	CG10477	7.407
NM_139755	Jon65Aiv	10.277
NM_139756	Jon65Aiii	10.017
NM_139757	Jon65Aii	3.196
NM_139758	Jon65Ai	8.713
NM_139759	CG6592	1.991
NM_139760	CG10472	10.310
NM_139762	CG42269	1.657
NM_139764	CG13295	3.040
NM_139765	CG6610	3.061
NM_139768	CG10469	2.098
NM_139769	CG10467	4.268
NM_139770	loj	3.784
NM_139776	CG10289	1.719
NM_139777	CG7376	-0.860
NM_139778	CG10274	1.576
NM_139779	CG7386	0.377
NM_139780	CG13298	3.768
NM_139783	CG10226	-0.421
NM_139789	CG10147	1.009
NM_139790	CG8270	2.250
NM_139791	CG10144	2.586
NM_139793	CG8368	3.231
NM_139794	CG8398	4.570
NM_139796	SP1173	0.550
NM_139799	CG10107	3.527
NM_139800	CG8549	5.196
NM_139801	CG10103	7.593
NM_139803	CG14820	5.322
NM_139805	CG10077	4.543
NM_139806	CG9948	2.330
NM_139807	CG10075	3.051
NM_139810	CG9953	4.562
NM_139825	CG15829	9.476
NM_139826	CG8628	8.063
NM_139833	BHD	1.961
NM_139834	RpL18	8.377
NM_139835	mRpL50	3.399
NM_139836	Cdc27	2.473
NM_139837	MED4	1.794
NM_139838	CG14830	1.771
NM_139845	CG8605	2.134
NM_139846	CG8602	3.629
NM_139847	mus312	1.441
NM_139848	CG8600	1.684
NM_139849	eco	2.044
NM_139850	CG8596	5.300
NM_139852	CTCF	2.857
NM_139854	sec63	4.609
NM_139855	Sh3beta	6.134
NM_139856	akirin	4.771
NM_139857	SMSr	3.397
NM_139861	CG8562	5.801
NM_139862	CG18417	2.682
NM_139863	CG8560	3.653
NM_139864	Rac2	5.916
NM_139873	CG8539	2.548
NM_139875	CG7546	4.352
NM_139887	CG7506	3.827
NM_139888	PGRP-SD	4.563
NM_139889	CG7492	3.108
NM_139891	Ank2	-1.848
NM_139892	CG12262	7.019
NM_139893	CG7457	2.284
NM_139904	CG8281	3.047
NM_139905	CG8111	3.675
NM_139906	Srp9	3.781
NM_139907	exex	4.136
NM_139908	CG8042	2.987
NM_139909	HP4	2.679
NM_139910	CG8209	3.793
NM_139911	CG8038	3.204
NM_139912	bip1	3.967
NM_139914	CG7565	1.166
NM_139917	CG7927	4.730
NM_139919	CG7550	1.929
NM_139920	CG7504	-0.940
NM_139925	CG7979	2.154
NM_139926	ERR	3.440
NM_139927	Atg18	4.654
NM_139928	MED24	4.005
NM_139930	CG7375	5.063
NM_139931	CG8005	2.826
NM_139942	cert	6.128
NM_139944	CG7197	3.964
NM_139945	CG13671	2.284
NM_139946	CG7194	1.109
NM_139947	Sbp2	2.424
NM_139948	CG7188	6.239
NM_139949	CG7185	3.896
NM_139953	pex2	3.813
NM_139954	CG7083	3.050
NM_139955	CG7182	3.156
NM_139956	CG7112	3.373
NM_139957	CG17352	2.850
NM_139960	Jon66Cii	4.684
NM_139961	CG7120	1.979
NM_139962	mkg-p	3.620
NM_139963	CG13667	2.585
NM_139965	exo70	2.654
NM_139967	Cbl	2.143
NM_139969	Unr	0.739
NM_139970	CG6983	3.467
NM_139973	ZC3H3	2.642
NM_139974	CG6745	1.358
NM_139977	CG6776	7.584
NM_139979	CG6673	1.141
NM_139981	rhea	5.879
NM_139982	CG6638	2.388
NM_139984	Nelf-E	2.122
NM_139985	CG5989	2.446
NM_139988	GAPsec	1.895
NM_139989	Zasp66	4.817
NM_139995	CG6511	1.518
NM_139998	CG5804	7.351
NM_140005	CG13309	0.833
NM_140006	TrpA1	1.139
NM_140009	orb2	-0.179
NM_140011	CG5660	0.495
NM_140013	CG5021	4.829
NM_140014	CG5026	2.238
NM_140015	pix	5.223
NM_140016	Srp68	4.355
NM_140019	Galk	3.775
NM_140020	CG5068	3.429
NM_140022	CG5087	2.037
NM_140028	CG4911	2.041
NM_140029	CG4942	1.390
NM_140031	Tequila	-2.996
NM_140032	Use1	3.049
NM_140033	nwk	0.706
NM_140041	PGRP-LC	4.989
NM_140042	PGRP-LF	2.970
NM_140043	UGP	3.836
NM_140045	CG4447	2.050
NM_140046	CG4452	3.566
NM_140048	CG4080	5.167
NM_140049	Cpr67B	5.529
NM_140050	CG4022	0.399
NM_140051	CG3689	3.754
NM_140052	CG3967	1.714
NM_140053	CG3967	1.883
NM_140054	MTF-1	4.303
NM_140055	Bet3	2.411
NM_140056	Nf-YA	2.233
NM_140058	CG3529	6.080
NM_140059	CG3448	4.707
NM_140060	phol	2.413
NM_140061	CG3437	1.593
NM_140062	CG3552	1.136
NM_140063	CG3434	2.967
NM_140064	CG32043	-1.380
NM_140067	Jarid2	2.326
NM_140068	pall	3.226
NM_140070	path	5.541
NM_140071	CG3408	1.833
NM_140080	CG3335	1.827
NM_140081	CG8336	2.981
NM_140083	CG18179	2.807
NM_140084	CG18180	9.512
NM_140086	CG16717	2.973
NM_140088	CG6767	3.582
NM_140090	CG16711	0.827
NM_140091	SH3PX1	6.890
NM_140092	vsg	7.503
NM_140093	CG18178	2.602
NM_140094	CG14174	1.443
NM_140095	defl	2.742
NM_140096	Naa60	2.286
NM_140097	CG6749	2.628
NM_140100	CG8177	3.497
NM_140108	CG10809	2.832
NM_140109	iPLA2-VIA	3.535
NM_140110	CG8108	4.456
NM_140113	CG6709	3.128
NM_140114	CG14164	2.992
NM_140115	CG6707	5.084
NM_140116	nudE	3.909
NM_140120	CG6674	1.905
NM_140121	vnc	4.158
NM_140123	CG14160	3.815
NM_140132	scramb1	4.617
NM_140143	CG8009	2.850
NM_140149	CG8003	3.760
NM_140150	simj	3.649
NM_140151	CG11811	3.113
NM_140152	CG6463	4.647
NM_140153	NijA	3.332
NM_140155	tna	2.882
NM_140156	CG6418	2.543
NM_140157	blos4	2.062
NM_140158	CG6409	8.596
NM_140159	CG7949	3.545
NM_140160	CG6404	2.735
NM_140164	Aps	3.753
NM_140167	CG6327	6.558
NM_140168	CG7888	1.236
NM_140169	CG6321	2.260
NM_140170	blos2	2.646
NM_140171	CG32075	2.077
NM_140172	CG6310	1.827
NM_140174	CG7839	2.321
NM_140175	JIL-1	3.263
NM_140177	CG6272	3.980
NM_140178	APP-BP1	3.802
NM_140182	CG7638	2.738
NM_140183	fd68A	3.282
NM_140184	CG42575	1.342
NM_140188	wls	2.940
NM_140189	CG7616	2.319
NM_140191	GlcAT-P	0.665
NM_140194	Plod	1.606
NM_140195	Ube3a	2.916
NM_140196	CG7600	3.779
NM_140197	CG42671	3.526
NM_140199	scyl	4.800
NM_140200	CG6175	2.789
NM_140213	chrb	1.399
NM_140217	Mob2	4.940
NM_140218	CG7394	3.644
NM_140225	CG6091	2.975
NM_140227	CG6084	7.749
NM_140229	PCID2	2.311
NM_140232	CG11660	5.155
NM_140233	CG7339	2.515
NM_140236	Sug	2.294
NM_140237	pallidin	3.248
NM_140239	CG11652	2.982
NM_140241	CG11658	4.654
NM_140242	mtTFB1	4.242
NM_140243	crim	1.321
NM_140244	Bmcp	2.866
NM_140247	Muc68D	7.846
NM_140249	CG14131	4.311
NM_140251	CG10907	3.039
NM_140254	CG14130	2.260
NM_140255	CG5946	4.854
NM_140257	RpL10Ab	8.516
NM_140275	CG14125	9.140
NM_140276	CG6947	-0.221
NM_140280	Grip163	0.339
NM_140281	Pop2	4.071
NM_140282	CG6928	2.377
NM_140285	rols	3.543
NM_140288	l(3)j2D3	3.261
NM_140289	ssp	2.936
NM_140290	CG11560	2.257
NM_140292	CG11534	3.704
NM_140293	CG5645	1.919
NM_140294	Atg12	3.717
NM_140295	RhoGAP68F	3.934
NM_140296	CG5642	5.250
NM_140298	CAH2	5.021
NM_140299	CG6910	-0.744
NM_140300	thoc6	2.496
NM_140304	app	1.747
NM_140307	Pbgs	4.251
NM_140308	CG4300	3.467
NM_140313	CG10418	3.263
NM_140315	Ncc69	2.496
NM_140316	CG32104	0.667
NM_140319	CG10616	3.974
NM_140321	CG10660	5.262
NM_140322	CG10657	1.705
NM_140323	CG10681	2.441
NM_140324	CG10646	1.513
NM_140325	vih	3.416
NM_140328	tral	3.974
NM_140329	Pcaf	5.211
NM_140330	ver	4.261
NM_140331	CG10627	5.570
NM_140332	CG10688	4.258
NM_140333	CG4069	1.870
NM_140336	CG10984	3.168
NM_140340	Hip1	4.820
NM_140343	CG42709	4.525
NM_140344	Atg1	3.419
NM_140345	Sap130	3.323
NM_140346	CG10754	3.420
NM_140347	CG42588	0.135
NM_140348	CG10960	3.544
NM_140349	CG10948	2.757
NM_140350	CG11009	6.865
NM_140351	Ent3	2.614
NM_140352	CG10943	6.817
NM_140353	CG14120	2.382
NM_140363	CG11261	3.575
NM_140364	MICAL-like	4.555
NM_140365	CG11267	5.711
NM_140366	ste14	4.160
NM_140367	CG11255	4.496
NM_140370	SRm160	2.345
NM_140371	CG11279	3.070
NM_140382	CG10171	1.444
NM_140384	CG10222	1.872
NM_140385	flr	6.168
NM_140390	CG10725	3.475
NM_140393	CG10732	2.273
NM_140394	CG10133	2.721
NM_140395	CG10116	7.611
NM_140400	CG10083	4.307
NM_140401	CG10741	2.156
NM_140402	Spt20	1.194
NM_140403	Vps36	3.889
NM_140404	Liprin-beta	5.372
NM_140408	CG8745	2.099
NM_140412	CG8833	1.198
NM_140415	ssp2	3.456
NM_140421	CG17361	1.673
NM_140422	CG17359	1.283
NM_140423	CG8783	2.041
NM_140424	CG9007	1.309
NM_140427	endos	4.583
NM_140428	CG6650	2.682
NM_140430	Hsc70Cb	5.267
NM_140431	blue	1.206
NM_140432	CG6833	2.843
NM_140433	CG13484	2.458
NM_140437	Sox21a	2.625
NM_140443	CG13482	10.965
NM_140445	CG3868	7.256
NM_140447	bbg	4.988
NM_140448	bbg	4.380
NM_140451	CG9238	2.409
NM_140453	CG9628	2.240
NM_140463	CG9384	-0.100
NM_140465	mop	5.035
NM_140466	bmm	5.617
NM_140467	CG13472	2.983
NM_140468	CG9425	1.929
NM_140474	CG5114	3.694
NM_140477	Sytbeta	-0.993
NM_140488	CG6945	1.779
NM_140489	Aats-gly	3.898
NM_140490	CTPsyn	1.907
NM_140492	Cep135	-0.106
NM_140495	CG12316	0.394
NM_140496	CG6859	3.999
NM_140498	Msh6	-0.743
NM_140499	Prp31	4.125
NM_140500	CG6878	4.413
NM_140501	CG7011	1.775
NM_140510	CG7275	2.580
NM_140511	CG7272	6.862
NM_140512	CG7857	2.976
NM_140513	CG7841	2.012
NM_140516	CG7945	4.018
NM_140518	AGO2	5.301
NM_140519	CG7739	4.239
NM_140520	CG7427	2.966
NM_140521	CG6498	2.954
NM_140522	CG16979	2.514
NM_140523	mrn	1.604
NM_140524	CG12301	1.402
NM_140525	CG12304	3.869
NM_140526	CG7656	4.302
NM_140527	RhoGAP71E	1.934
NM_140529	CG7650	1.851
NM_140534	comm3	2.257
NM_140544	comm2	2.453
NM_140547	fwe	5.582
NM_140548	Dcp2	1.837
NM_140550	CG18081	3.891
NM_140551	CG15715	3.569
NM_140558	GXIVsPLA2	2.416
NM_140559	elgi	2.411
NM_140560	CG17032	2.559
NM_140561	l(3)72Ab	3.447
NM_140562	CG10516	2.275
NM_140564	CG17029	5.474
NM_140565	CG17028	4.384
NM_140566	CG17027	3.230
NM_140567	Hip14	2.463
NM_140568	CG5830	3.489
NM_140569	mib1	3.805
NM_140573	Mbs	2.954
NM_140575	Taspase1	1.165
NM_140576	CG5235	-0.320
NM_140577	ClC-c	3.928
NM_140580	CG5414	1.107
NM_140581	IntS9	1.499
NM_140582	Zn72D	3.771
NM_140583	CG12272	1.968
NM_140584	l(3)72Dh	2.822
NM_140586	CG5157	-0.642
NM_140587	CG5151	3.516
NM_140589	l(3)72Dn	1.928
NM_140590	CG5027	2.220
NM_140591	PDCD-5	5.358
NM_140592	MED10	4.078
NM_140600	CG13067	4.231
NM_140622	CG4925	2.151
NM_140623	CG4933	3.340
NM_140624	CG4893	5.275
NM_140629	roq	1.911
NM_140630	CG4753	5.904
NM_140631	CG4729	5.899
NM_140632	CG4877	2.617
NM_140634	CG4680	2.294
NM_140636	TMS1	4.972
NM_140637	CG4573	1.021
NM_140638	Aats-tyr	5.112
NM_140642	CG42514	2.559
NM_140647	Rpn12	4.634
NM_140648	CG4169	5.505
NM_140649	spd-2	-0.644
NM_140651	CG4101	3.174
NM_140652	Baldspot	6.644
NM_140653	zetaCOP	5.666
NM_140655	Lasp	4.068
NM_140661	CG9701	1.640
NM_140662	CG13025	-0.108
NM_140663	CG9705	4.376
NM_140664	CG9706	2.455
NM_140665	CG9674	5.389
NM_140666	nudC	4.285
NM_140668	CG9669	4.052
NM_140669	CG9715	2.285
NM_140672	CG9951	2.610
NM_140673	Lmpt	5.102
NM_140674	Lmpt	0.404
NM_140676	Lmpt	5.025
NM_140685	Exn	3.458
NM_140686	CG3764	2.427
NM_140687	CG6664	2.959
NM_140688	CG7728	2.255
NM_140693	beg	2.113
NM_140697	Papst2	2.913
NM_140699	rogdi	4.806
NM_140700	CG7724	0.859
NM_140711	CG6479	1.529
NM_140715	CG7692	0.769
NM_140719	sec3	2.448
NM_140720	CG32174	3.056
NM_140726	CG7603	5.357
NM_140727	CG7589	3.585
NM_140728	CG7580	5.929
NM_140732	Oatp74D	2.011
NM_140733	U4-U6-60K	2.591
NM_140734	CG7564	2.609
NM_140735	Edc3	1.671
NM_140736	Nedd4	4.727
NM_140737	Jon74E	8.380
NM_140738	CG7542	8.846
NM_140740	CG6259	6.430
NM_140741	CG7510	3.453
NM_140742	CG7497	2.901
NM_140743	CG7484	4.136
NM_140744	TORC	1.869
NM_140747	CG7460	3.886
NM_140751	NUCB1	5.409
NM_140752	CG5589	1.683
NM_140754	cln3	4.711
NM_140757	CG5577	4.163
NM_140758	CG5567	4.180
NM_140759	MED19	3.606
NM_140760	CG7430	5.411
NM_140761	CG7441	2.033
NM_140762	CG5535	2.731
NM_140763	CG7408	3.985
NM_140764	CG5506	11.861
NM_140765	CG16775	10.436
NM_140766	CG7402	1.510
NM_140767	Prestin	4.570
NM_140768	CG14353	1.832
NM_140769	CG5290	2.806
NM_140770	CG13698	-0.265
NM_140771	CG5147	3.469
