transcript_name	Gene_name	RAL-208-Unchallenged
NM_136582	CG8235	3.957
NM_136583	CG8232	3.625
NM_136587	CG8230	4.272
NM_136588	CG8229	5.153
NM_136589	Tom7	6.033
NM_136597	CG8170	2.009
NM_136602	CG8083	3.945
NM_136607	CG8078	2.496
NM_136608	CG8777	1.745
NM_136609	Pmm45A	4.071
NM_136610	tsu	4.704
NM_136611	Mys45A	3.719
NM_136612	Phax	2.756
NM_136613	CG11784	1.548
NM_136615	Hydr1	3.611
NM_136616	alc	5.765
NM_136617	CG8788	5.272
NM_136618	shrb	5.564
NM_136619	Prp38	3.107
NM_136620	CG8008	3.767
NM_136623	Rme-8	2.608
NM_136624	CG8026	3.964
NM_136625	CG8027	-0.201
NM_136626	VhaAC45	8.087
NM_136628	Cyp4p2	5.425
NM_136631	CG2063	3.328
NM_136633	Mad1	2.191
NM_136634	Drep-2	-1.825
NM_136635	Myd88	4.577
NM_136638	l(2)03659	-2.924
NM_136640	CG8801	7.812
NM_136643	prel	5.391
NM_136644	ced-6	3.082
NM_136647	Camta	-0.025
NM_136651	CG1888	3.873
NM_136652	CG1809	6.315
NM_136655	CG1814	2.997
NM_136656	CG1868	1.332
NM_136657	Updo	4.571
NM_136658	CG12929	2.088
NM_136659	RpL31	10.109
NM_136660	CG1827	3.161
NM_136663	CG1902	6.255
NM_136665	CG30000	3.821
NM_136666	CG12926	4.199
NM_136670	CG42347	4.893
NM_136673	CG1698	2.124
NM_136674	CG1648	5.655
NM_136675	dila	-1.739
NM_136677	CG1663	1.427
NM_136678	Lsm11	1.346
NM_136679	CG1665	4.339
NM_136680	CG1599	4.948
NM_136681	CG1667	4.334
NM_136682	CG1671	2.946
NM_136683	CG1516	4.212
NM_136684	CG1675	2.963
NM_136687	sec24	4.107
NM_136689	CG30007	1.228
NM_136690	CG1513	5.050
NM_136692	CG12140	4.398
NM_136693	Pal1	1.584
NM_136694	CG15863	2.588
NM_136695	CG1418	3.197
NM_136697	Adam	5.624
NM_136698	CG12134	2.298
NM_136699	CG12128	2.661
NM_136700	CG1407	3.341
NM_136701	CG12129	3.258
NM_136702	oys	5.168
NM_136703	sel	5.950
NM_136704	magu	2.651
NM_136705	CG2292	1.270
NM_136707	CG1371	4.093
NM_136710	RpLP0-like	4.706
NM_136711	CG11866	2.306
NM_136712	gem	4.536
NM_136715	CG18011	0.071
NM_136718	CG12214	5.558
NM_136725	CG12910	4.003
NM_136726	CAP	4.249
NM_136727	CAP	3.715
NM_136728	CAP	4.317
NM_136729	CG12909	2.258
NM_136731	Ndg	-0.371
NM_136739	CG11825	-0.281
NM_136741	RanBPM	4.173
NM_136742	CG12895	3.598
NM_136744	Cyp49a1	2.754
NM_136745	Caf1-105	-0.057
NM_136747	trsn	2.976
NM_136748	CG17765	4.879
NM_136754	CG11883	1.319
NM_136755	Git	2.445
NM_136756	Elp2	2.790
NM_136757	CG12934	0.698
NM_136759	CG12338	5.481
NM_136760	CG7220	6.147
NM_136761	Mat1	2.569
NM_136764	wde	1.693
NM_136765	CG12935	2.725
NM_136766	CG7637	4.981
NM_136768	CG12341	3.091
NM_136769	CG7222	3.348
NM_136772	RpS15Ab	2.201
NM_136773	CG12343	3.657
NM_136774	CG12325	1.994
NM_136776	CG7686	5.460
NM_136777	CG30015	3.519
NM_136779	nclb	4.440
NM_136781	CG18004	1.798
NM_136783	CG30020	1.528
NM_136784	CG12942	1.145
NM_136785	CG7712	5.518
NM_136786	Rpb5	4.303
NM_136795	CG12391	2.559
NM_136796	CG9084	5.839
NM_136797	CG7737	2.663
NM_136798	metro	0.236
NM_136806	Listericin	3.488
NM_136818	CG9067	2.673
NM_136820	CG13220	4.486
NM_136821	fbl6	1.580
NM_136823	CG42336	6.244
NM_136824	CG42336	6.161
NM_136826	CG7741	1.537
NM_136827	CG7745	1.294
NM_136828	sha	-1.973
NM_136829	lambdaTry	7.796
NM_136830	kappaTry	7.416
NM_136832	CG12384	7.208
NM_136833	ix	3.085
NM_136835	Tapdelta	6.163
NM_136838	CG9027	4.246
NM_136839	sprt	1.262
NM_136840	CG7759	0.513
NM_136842	CG7777	4.460
NM_136843	Egm	3.147
NM_136844	CG9005	2.771
NM_136845	CG9003	2.845
NM_136847	Roc2	2.456
NM_136849	Tret1-1	3.801
NM_136852	CG13197	3.017
NM_136858	CG13192	3.090
NM_136861	S2P	2.349
NM_136865	cuff	-1.472
NM_136867	MCPH1	3.188
NM_136868	CG13189	4.971
NM_136871	CG8979	4.911
NM_136872	CG8290	1.024
NM_136874	CG8298	1.760
NM_136875	pds5	2.621
NM_136876	CG8321	4.382
NM_136877	Drep-1	0.072
NM_136880	CG8888	3.959
NM_136884	CG18343	5.040
NM_136886	CG8378	2.759
NM_136889	CG8878	1.845
NM_136891	Prp8	3.160
NM_136893	EndoG	2.960
NM_136894	CG8860	5.518
NM_136895	wash	1.344
NM_136896	CG13175	3.881
NM_136899	Cyp6g1	9.996
NM_136902	CG8858	2.048
NM_136910	CG42700	2.593
NM_136913	CG17739	-0.265
NM_136915	CG13163	2.447
NM_136916	CG8841	1.839
NM_136917	garz	3.332
NM_136918	CG8490	2.473
NM_136919	Den1	2.820
NM_136920	CG8839	5.898
NM_136930	Cpr49Ae	5.507
NM_136935	CG8834	7.873
NM_136936	CG8520	3.772
NM_136937	CG8525	4.267
NM_136939	Nup54	2.251
NM_136940	CG8830	2.439
NM_136942	CG8545	3.637
NM_136945	Dh44-R2	3.410
NM_136950	CG8818	3.853
NM_136951	CG8569	1.248
NM_136952	Cyp301a1	2.487
NM_136953	Ak6	3.039
NM_136954	ClC-b	2.888
NM_136955	Sin3A	3.357
NM_136957	muskelin	1.631
NM_136958	spt4	5.864
NM_136960	CG8785	4.037
NM_136961	CG8778	3.392
NM_136962	CG8632	3.565
NM_136964	nemy	0.503
NM_136965	CG42708	4.471
NM_136966	CG8771	1.376
NM_136969	CG8768	2.702
NM_136972	CG42663	2.368
NM_136974	mRpL18	3.955
NM_136975	CG12374	12.462
NM_136976	Cyp9h1	3.430
NM_136978	CG17574	6.584
NM_136979	CG3790	-0.827
NM_136980	CG3814	6.785
NM_136981	CG13319	2.956
NM_136982	sug	4.644
NM_136983	CG17019	3.226
NM_136984	CG13322	1.419
NM_136985	Sans	0.759
NM_136986	CG3884	8.064
NM_136987	CG13321	8.236
NM_136988	CG13323	8.356
NM_136989	CG13324	5.228
NM_136992	CG13325	2.890
NM_136997	CG15870	3.889
NM_136998	Spt-I	4.583
NM_137001	FLASH	0.405
NM_137002	CG4627	0.786
NM_137003	CG4630	2.674
NM_137004	CG4646	3.873
NM_137005	Fsn	2.700
NM_137006	pex13	4.813
NM_137007	fsd	3.057
NM_137008	CG4670	4.816
NM_137010	CG4679	3.169
NM_137014	CG4716	4.168
NM_137015	CG10799	4.006
NM_137016	CG42319	1.883
NM_137020	CG4734	7.069
NM_137029	CG42321	3.095
NM_137030	Ser8	8.902
NM_137031	cbs	3.885
NM_137032	cbc	1.457
NM_137033	bbc	5.127
NM_137034	mars	-1.900
NM_137035	mip120	1.429
NM_137040	CG6145	4.924
NM_137042	Roe1	4.522
NM_137045	CG42807	1.650
NM_137046	CG6191	5.752
NM_137047	CG6197	2.420
NM_137059	CG13339	3.327
NM_137061	CG6337	4.827
NM_137063	CG6357	5.149
NM_137064	synaptogyrin	-0.957
NM_137066	CG6543	6.510
NM_137069	CG13343	2.913
NM_137070	CG16935	4.433
NM_137071	CG13344	0.490
NM_137073	CG13349	5.005
NM_137076	CG6701	3.578
NM_137078	CG8067	1.756
NM_137081	Prosap	0.882
NM_137083	Rcd1	2.930
NM_137084	pea	1.379
NM_137085	CG13016	2.235
NM_137086	CG8257	1.846
NM_137087	O-fut1	1.932
NM_137088	Tango7	6.332
NM_137089	CG8323	3.154
NM_137090	CG18327	1.562
NM_137091	CG18324	3.296
NM_137092	CG8331	6.486
NM_137093	CG30069	1.174
NM_137095	RpS23	10.434
NM_137096	CG8468	2.606
NM_137097	opa1-like	4.205
NM_137098	CG8485	2.445
NM_137099	CG8494	2.368
NM_137100	CG8503	1.447
NM_137101	CG8531	4.236
NM_137102	beta4GalNAcTA	4.567
NM_137103	CG8547	3.611
NM_137108	Shroom	4.613
NM_137109	CG8613	2.644
NM_137110	CG8617	1.912
NM_137111	Arc1	6.973
NM_137112	Arc2	2.881
NM_137113	Tfb1	3.407
NM_137118	CG17385	4.259
NM_137119	Sin1	1.084
NM_137124	Cpr51A	4.170
NM_137127	CG12868	3.942
NM_137128	Su(var)2-HP2	0.668
NM_137129	CG12863	1.884
NM_137132	CG10139	3.318
NM_137137	CG30479	4.429
NM_137141	CG12859	5.788
NM_137142	CG10153	3.435
NM_137144	Spred	2.275
NM_137147	CG10200	2.619
NM_137150	CG10209	1.530
NM_137151	SMC2	-0.315
NM_137152	Ciao1	4.959
NM_137153	HPS1	1.471
NM_137155	Pcf11	2.591
NM_137156	Cyp6a23	5.258
NM_137158	Cyp6a20	4.789
NM_137159	Cyp6a21	3.740
NM_137160	Cyp317a1	1.187
NM_137161	CG10249	3.352
NM_137162	CG10253	3.681
NM_137163	Lap1	0.136
NM_137165	CG12424	2.558
NM_137166	pcs	2.655
NM_137169	chn	-0.977
NM_137170	CG8089	-0.567
NM_137172	CG8090	2.560
NM_137173	CG11807	2.537
NM_137175	row	2.539
NM_137176	CG8093	8.446
NM_137177	CG11808	2.716
NM_137178	mRpL41	3.056
NM_137179	CG8079	1.888
NM_137184	CG8152	1.484
NM_137185	CG8155	1.255
NM_137190	SRPK	2.880
NM_137195	CG8180	1.997
NM_137199	GalNAc-T1	1.252
NM_137200	CG30467	1.565
NM_137201	CG8187	2.640
NM_137202	eIF2B-gamma	3.422
NM_137204	CG12963	6.637
NM_137205	CG8195	2.224
NM_137206	CG8204	3.060
NM_137207	CG8207	3.746
NM_137212	CG30089	-1.061
NM_137214	Zasp52	3.667
NM_137216	CG8249	4.566
NM_137217	tun	6.512
NM_137219	Gpo-1	3.424
NM_137220	bdg	1.552
NM_137221	CG8297	2.813
NM_137222	CG8299	7.161
NM_137223	Cyp4aa1	2.318
NM_137224	CG8366	1.288
NM_137226	CG8314	4.454
NM_137227	CG8315	4.537
NM_137228	CG8320	3.651
NM_137229	CG8370	2.064
NM_137230	CG8386	4.719
NM_137231	CG8388	1.041
NM_137232	CG8389	1.702
NM_137234	CG8397	5.238
NM_137235	CG8399	3.533
NM_137236	casp	4.244
NM_137240	CG8414	2.342
NM_137242	Got1	7.320
NM_137243	Aats-cys	3.907
NM_137247	lbk	3.165
NM_137248	CG8435	2.081
NM_137249	Ptp52F	4.668
NM_137250	CG8441	3.058
NM_137251	clu	3.159
NM_137252	calypso	1.126
NM_137253	CG8446	6.696
NM_137255	CG15706	3.082
NM_137269	CG7747	1.321
NM_137270	Atg9	3.167
NM_137273	CG8060	1.285
NM_137274	CG4282	1.000
NM_137275	CG7997	3.289
NM_137276	Nup62	3.094
NM_137277	wcd	2.944
NM_137292	RpS15	10.399
NM_137295	CG8311	3.797
NM_137296	CG8306	5.760
NM_137297	CG8303	1.951
NM_137299	CG5065	6.455
NM_137302	Picot	7.467
NM_137311	unc-104	0.959
NM_137314	CG5522	1.724
NM_137316	CG5550	3.608
NM_137318	IntS8	1.551
NM_137319	CG6426	3.515
NM_137327	CG6665	2.851
NM_137330	ste24b	0.084
NM_137331	ste24a	4.468
NM_137332	CG6796	2.256
NM_137333	NiPp1	1.424
NM_137334	CG6805	1.685
NM_137335	CG15609	3.430
NM_137336	CG8963	3.894
NM_137337	CG9640	-0.608
NM_137339	CG9646	1.807
NM_137340	CG8950	0.902
NM_137341	CG6967	-1.183
NM_137342	CG30460	1.025
NM_137343	CG6984	3.151
NM_137344	CG30456	4.885
NM_137345	CG15611	4.388
NM_137349	CG11400	5.381
NM_137360	CG6568	2.154
NM_137362	l(2)k01209	3.825
NM_137363	CG6550	2.402
NM_137364	CG4802	3.556
NM_137365	Bap55	3.077
NM_137370	CG14478	3.269
NM_137371	CG6522	1.545
NM_137373	veil	6.409
NM_137374	CG30104	2.927
NM_137378	CG4853	2.218
NM_137379	Apc10	2.097
NM_137380	CG4866	2.940
NM_137384	eIF3-S9	5.712
NM_137385	CG43370	-2.565
NM_137387	CG14480	3.356
NM_137388	ns2	4.138
NM_137389	CG14482	6.633
NM_137390	CG6484	9.212
NM_137391	CG14483	5.775
NM_137392	RhoGAP54D	0.508
NM_137393	icln	1.796
NM_137398	eIF3-S8	6.175
NM_137399	CG6459	5.335
NM_137400	Sema-1b	2.076
NM_137402	HPS4	2.298
NM_137403	swi2	2.828
NM_137404	rdgBbeta	2.846
NM_137405	CG6424	4.324
NM_137408	Snx16	2.811
NM_137409	CG4975	1.725
NM_137410	CG4984	0.381
NM_137412	CG6406	1.689
NM_137413	CG6401	0.666
NM_137414	CG4996	1.516
NM_137418	CG5002	5.109
NM_137420	CG5009	4.912
NM_137421	CG6370	4.987
NM_137423	CG18635	3.046
NM_137425	fab1	2.655
NM_137426	CG5033	3.601
NM_137427	CG5036	0.960
NM_137428	olf186-M	2.341
NM_137429	olf186-F	1.923
NM_137435	CG5084	-2.216
NM_137436	CG10910	4.642
NM_137437	CG5773	3.450
NM_137438	CG5770	5.808
NM_137439	CG5767	8.994
NM_137440	CG14495	5.004
NM_137441	Muc55B	1.737
NM_137442	CG10911	11.087
NM_137443	CG10912	9.012
NM_137446	CG5757	3.141
NM_137447	CG5098	0.499
NM_137449	Sema-5c	3.497
NM_137450	CG17680	4.160
NM_137451	CG5742	1.625
NM_137452	adp	2.252
NM_137453	CG10914	1.083
NM_137455	CG10915	1.971
NM_137456	Nup75	2.560
NM_137458	Dgp-1	2.791
NM_137459	CG10916	2.394
NM_137460	CG5726	2.313
NM_137462	CG5721	3.852
NM_137465	CG14500	6.528
NM_137479	GstE1	5.908
NM_137481	GstE3	6.834
NM_137483	GstE5	2.401
NM_137484	GstE6	8.351
NM_137485	GstE7	5.926
NM_137486	GstE8	6.314
NM_137487	CG5174	5.419
NM_137488	CG12263	1.938
NM_137489	CG30118	4.616
NM_137490	CG5189	3.715
NM_137491	CG5190	2.646
NM_137493	CG30116	0.593
NM_137494	CG30116	0.570
NM_137495	CG5224	4.089
NM_137496	CG43066	1.134
NM_137497	CG10924	0.955
NM_137502	CG5323	4.090
NM_137505	CG5335	5.264
NM_137506	Atg7	1.576
NM_137507	sec6	2.716
NM_137508	Eip55E	5.544
NM_137509	CG5482	5.469
NM_137510	CG30122	4.085
NM_137511	SP2637	2.934
NM_137512	Gint3	4.515
NM_137515	CG42856	1.282
NM_137517	CG42856	1.884
NM_137518	CG15073	0.783
NM_137519	CG15087	1.687
NM_137520	List	2.635
NM_137526	Cyp12b2	2.500
NM_137527	CG42351	1.815
NM_137528	Mctp	1.638
NM_137529	CG15093	5.794
NM_137531	CG15094	3.536
NM_137532	CG15096	7.399
NM_137535	CG15098	8.472
NM_137536	CG15083	3.206
NM_137537	CG15099	2.738
NM_137538	CG15100	2.663
NM_137539	CG15084	0.318
NM_137541	Jheh1	6.023
NM_137542	Jheh2	5.798
NM_137543	Jheh3	6.426
NM_137544	Topors	1.459
NM_137546	abba	3.614
NM_137551	CG15117	2.298
NM_137552	CG15118	3.832
NM_137553	CG15111	4.153
NM_137554	CG10737	4.059
NM_137555	hppy	2.630
NM_137556	CG7137	2.096
NM_137558	CG11906	1.109
NM_137563	mip40	2.967
NM_137564	Tab2	3.642
NM_137565	CG7461	5.357
NM_137566	endoB	0.346
NM_137567	Rgk1	2.333
NM_137569	CG11961	6.108
NM_137570	CG10051	2.987
NM_137571	CG9416	2.862
NM_137572	CG10062	4.096
NM_137575	CG11257	1.163
NM_137576	cer	3.768
NM_137578	CG7744	2.087
NM_137581	CG11242	1.594
NM_137583	hpo	1.618
NM_137585	CG11007	2.496
NM_137595	isopeptidase-T-3	0.821
NM_137597	CG15128	-3.863
NM_137600	Obp56d	4.506
NM_137608	CG16898	4.069
NM_137616	CG11208	6.274
NM_137618	CG9864	5.176
NM_137619	CG11055	3.252
NM_137620	CG8908	-3.302
NM_137623	CG9143	2.183
NM_137624	CG9090	2.229
NM_137625	CG16868	0.798
NM_137627	CG11200	4.401
NM_137628	CG13868	3.967
NM_137630	CG8920	3.406
NM_137631	CG8920	3.435
NM_137632	CG8929	3.176
NM_137640	CG18067	5.834
NM_137649	Hil	0.700
NM_137650	CG9945	2.529
NM_137651	CG11180	3.104
NM_137652	CG16742	1.003
NM_137655	rig	1.647
NM_137656	maf-S	6.172
NM_137657	CG11110	2.549
NM_137659	DMAP1	2.868
NM_137660	CG16799	2.520
NM_137664	Fem-1	3.104
NM_137665	CG30152	5.606
NM_137673	CG17999	2.522
NM_137674	CG9993	5.305
NM_137678	Ipk1	1.383
NM_137684	CG9344	2.705
NM_137690	CG10543	1.429
NM_137691	CG9346	2.346
NM_137692	CG3295	4.326
NM_137693	RIC-3	1.764
NM_137694	CG9350	6.119
NM_137695	cpa	4.752
NM_137696	CG15653	2.268
NM_137697	mRpL54	2.967
NM_137698	Cht8	5.844
NM_137699	Cht9	5.260
NM_137700	CG10527	5.074
NM_137701	CG4030	2.918
NM_137704	CG9394	7.100
NM_137707	Magi	0.452
NM_137709	CG9418	1.848
NM_137711	CG30389	2.130
NM_137712	CG30389	2.112
NM_137713	CG4266	3.080
NM_137714	CG9437	2.223
NM_137715	LSm1	3.876
NM_137717	CG15658	3.473
NM_137718	Glycogenin	4.156
NM_137719	CG4302	4.815
NM_137720	CG15661	2.523
NM_137721	ASPP	-0.088
NM_137726	CG10069	3.957
NM_137727	CG10505	3.955
NM_137728	CG30392	5.308
NM_137730	CG42672	3.485
NM_137732	CG9754	1.264
NM_137733	CG9485	2.967
NM_137734	CG30394	3.328
NM_137735	CG30394	3.333
NM_137739	CG10795	2.543
NM_137740	EfSec	1.337
NM_137741	CG10496	1.250
NM_137742	CG10494	0.705
NM_137746	CG10433	3.973
NM_137747	CG15673	4.196
NM_137748	mahj	3.199
NM_137749	CG15674	4.506
NM_137750	CG10321	2.302
NM_137751	CG10082	3.301
NM_137752	CG10320	6.084
NM_137753	Rae1	3.057
NM_137754	pirk	3.117
NM_137756	CG9865	3.960
NM_137757	NC2alpha	2.060
NM_137760	CG10306	6.732
NM_137762	Tim10	5.872
NM_137763	CG17922	0.242
NM_137764	LBR	1.432
NM_137769	CG4363	11.509
NM_137770	CG4377	9.808
NM_137776	CG13488	-0.203
NM_137780	CG9304	3.069
NM_137788	Snp	3.664
NM_137790	CG11474	3.404
NM_137791	CG2921	2.863
NM_137792	GlcT-1	-0.021
NM_137794	CG11073	-0.397
NM_137795	CG6613	2.905
NM_137796	Vrp1	2.518
NM_137798	GM130	3.530
NM_137801	Fmr1	2.925
NM_137802	CG3045	1.607
NM_137803	CG6758	1.946
NM_137805	CG11275	2.409
NM_137806	MED16	1.132
NM_137807	Vps35	3.970
NM_137808	CG3074	4.243
NM_137810	CG3290	2.006
NM_137813	Oatp58Da	2.858
NM_137815	Oatp58Dc	0.042
NM_137816	CG5819	5.378
NM_137817	wdp	6.183
NM_137821	Rtf1	3.223
NM_137822	CG13506	4.510
NM_137823	CG3624	2.281
NM_137825	Mes4	2.597
NM_137827	CG10344	2.806
NM_137831	CG4752	2.290
NM_137832	CG4554	1.465
NM_137833	CG4610	1.608
NM_137834	CG6018	3.149
NM_137836	dnr1	2.946
NM_137840	CG4294	-0.584
NM_137841	RpS16	9.598
NM_137842	Vps20	3.248
NM_137846	CG17807	-7.244
NM_137847	bonsai	1.917
NM_137848	CG3732	0.243
NM_137849	RpS24	6.305
NM_137850	Ugt58Fa	-2.153
NM_137851	CG2852	4.553
NM_137853	CG3746	-0.356
NM_137854	Cyp6d2	2.481
NM_137855	CG43325	-0.671
NM_137856	CG13510	8.059
NM_137857	CG13511	1.247
NM_137858	CG42565	2.411
NM_137859	CG4250	1.881
NM_137860	CG30269	5.927
NM_137861	RYBP	1.794
NM_137879	CG9825	-1.318
NM_137880	CG9826	3.880
NM_137882	CG13531	2.475
NM_137887	CG3501	4.170
NM_137889	asrij	4.021
NM_137890	Gmer	3.047
NM_137891	MED23	0.746
NM_137892	CG3700	1.051
NM_137893	CG42678	1.853
NM_137895	CG3800	5.940
NM_137896	CG9849	3.883
NM_137897	CG3831	0.344
NM_137901	CG9896	7.272
NM_137905	CG30194	-0.181
NM_137906	CG9890	2.189
NM_137907	l(2)k09913	5.920
NM_137909	Art7	0.560
NM_137939	CG3500	2.708
NM_137942	CG13550	0.514
NM_137943	CG3493	3.602
NM_137946	eIF2B-delta	2.945
NM_137947	CG3530	2.949
NM_137948	CG3520	1.031
NM_137949	CG9812	-0.344
NM_137958	CG3906	9.694
NM_137959	mi	1.474
NM_137960	wmd	3.630
NM_137961	levy	7.333
NM_137962	pita	2.606
NM_137963	Rrp4	3.505
NM_137967	CG17664	5.449
NM_137969	CG4019	4.522
NM_137970	Pde8	2.957
NM_137972	CG5431	4.697
NM_137975	CG30183	0.485
NM_137976	CG4091	4.010
NM_137977	Sesn	4.571
NM_137982	CG5532	5.580
NM_137988	CG5543	1.811
NM_137989	Nxt1	3.682
NM_137990	CG4797	3.060
NM_137994	CG5554	4.827
NM_137995	ytr	3.988
NM_137996	CG5569	3.390
NM_137997	CG5597	4.249
NM_137998	Dcp1	2.899
NM_138002	CG5339	3.378
NM_138003	CG5591	1.166
NM_138006	CG2812	1.166
NM_138007	CG3735	2.415
NM_138008	CG13565	2.925
NM_138009	CG2970	4.148
NM_138011	CG3803	2.804
NM_138012	thoc5	2.420
NM_138013	CG16787	2.184
NM_138016	CG10904	3.347
NM_138017	CG3065	2.586
NM_138018	mr	2.380
NM_138019	Gadd34	5.058
NM_138021	CG3860	4.713
NM_138026	CG3907	5.037
NM_138027	CG11388	3.063
NM_138028	CG3163	2.693
NM_138029	MAN1	2.389
NM_138030	CG13567	2.707
NM_138031	IntS1	1.974
NM_138034	eIF-5A	9.489
NM_138035	yki	3.915
NM_138036	CG3209	6.323
NM_138040	snama	2.096
NM_138041	CG4049	0.626
NM_138045	tamo	2.002
NM_138046	Zfrp8	2.414
NM_138047	CG4065	2.279
NM_138048	DnaJ-60	2.175
NM_138049	CG3328	-0.122
NM_138050	CG3363	0.622
NM_138051	CG3362	4.780
NM_138052	CG3356	3.565
NM_138060	CG3376	0.538
NM_138062	CG3394	4.675
NM_138064	slik	3.660
NM_138065	CG3419	1.064
NM_138069	CG4563	3.386
NM_138078	Letm1	4.826
NM_138080	CG4612	1.795
NM_138081	Brca2	0.977
NM_138084	CG13585	5.851
NM_138085	CG4622	1.973
NM_138087	itp	1.033
NM_138088	CG11414	3.740
NM_138089	uri	1.668
NM_138090	Fcp1	1.519
NM_138091	CG3511	1.588
NM_138092	Start1	3.018
NM_138094	pio	2.123
NM_138096	CG4692	7.007
NM_138097	CG3548	0.582
NM_138099	CG3570	2.582
NM_138100	CG4707	0.274
NM_138102	CG42360	2.816
NM_138103	CG3608	1.981
NM_138104	CG4741	5.014
NM_138106	CG3640	-0.417
NM_138107	CG4781	5.939
NM_138108	CG3663	4.070
NM_138110	CG3683	5.287
NM_138111	CG4806	3.246
NM_138115	CG30421	2.795
NM_138119	CG3894	2.923
NM_138120	CG16936	6.967
NM_138121	Eps-15	3.202
NM_138122	egg	1.755
NM_138123	CG16912	2.522
NM_138124	CG3589	3.418
NM_138129	CG16896	-0.140
NM_138130	Atf-2	-0.013
NM_138131	NKAIN	3.696
NM_138135	pain	3.032
NM_138136	CG30427	2.031
NM_138137	CG3760	5.144
NM_138138	CG2811	4.877
NM_138139	Tina-1	6.602
NM_138140	CG15861	0.656
NM_138141	CG3770	0.315
NM_138142	CG2790	2.828
NM_138144	CG2765	4.955
NM_138145	CG3776	4.407
NM_138146	Phk-3	3.755
NM_138148	CG3829	2.477
NM_138156	CG6845	3.231
NM_138157	CG7051	-2.852
NM_138159	CG7049	2.606
NM_138160	Vdup1	2.712
NM_138163	rno	0.519
NM_138164	mri	2.901
NM_138165	CG13876	2.127
NM_138166	CG7028	2.357
NM_138167	thoc7	3.878
NM_138168	CG16940	2.602
NM_138171	pyx	0.745
NM_138175	DIP2	2.986
NM_138177	Tudor-SN	5.654
NM_138182	RhoGEF3	0.886
NM_138183	RhoGEF3	0.635
NM_138184	CG32344	2.877
NM_138185	mthl9	2.259
NM_138186	mthl10	4.014
NM_138187	Ptpmeg	4.653
NM_138189	CG6905	1.665
NM_138190	CG1233	3.213
NM_138193	CG17180	1.008
NM_138194	hipk	0.937
NM_138196	CG17181	-0.708
NM_138197	MED14	1.860
NM_138198	CG13893	5.293
NM_138199	Reg-2	5.731
NM_138200	Gale	6.151
NM_138201	CG3402	1.713
NM_138202	MED30	2.776
NM_138203	Rev1	1.426
NM_138205	CG3386	2.110
NM_138206	ebd1	2.592
NM_138207	CG3344	6.954
NM_138208	RabX6	1.378
NM_138209	Vti1	1.841
NM_138211	CG13895	1.037
NM_138212	CG13896	0.725
NM_138216	CG42553	2.801
NM_138217	CG13901	2.197
NM_138218	CG13887	6.076
NM_138219	CG13902	2.305
NM_138221	CG13890	2.965
NM_138225	CG13907	5.155
NM_138231	CG9205	4.192
NM_138235	CG13912	0.051
NM_138237	CG9119	7.921
NM_138238	mwh	-0.132
NM_138240	CG9194	0.877
NM_138242	Psf1	2.135
NM_138243	Sac1	4.454
NM_138249	Rabex-5	1.719
NM_138250	CG9149	3.871
NM_138251	CG2277	3.661
NM_138253	CG9186	4.830
NM_138254	CG9153	4.867
NM_138258	CG2211	2.192
NM_138259	l(3)02640	3.313
NM_138260	CG2199	2.834
NM_138261	312	1.623
NM_138268	CG12084	2.647
NM_138269	cue	4.871
NM_138562	CG8889	0.586
NM_138759	bur	3.780
NM_138760	l(2)01810	6.172
NM_138767	endoA	2.960
NM_138984	ACXD	3.325
NM_138985	26-29-p	5.290
NM_138986	7B2	1.972
NM_138988	Atf3	1.929
NM_138997	fbl	5.939
NM_139356	v(2)k05816	-1.717
NM_139360	Psa	4.434
NM_139361	CG12090	3.051
NM_139362	CG12091	5.026
NM_139363	CG7852	1.307
NM_139364	Cct1	5.008
NM_139365	Cct2	-0.357
NM_139366	CG12099	4.355
NM_139367	pex10	3.315
NM_139369	CG7879	1.540
NM_139370	CG12004	5.736
NM_139371	CG13917	1.341
NM_139372	CG12104	2.928
NM_139376	CG13926	3.778
NM_139379	metl	2.964
NM_139380	CG13919	2.143
NM_139381	CG17249	2.043
NM_139382	CG13920	0.532
NM_139383	CG7967	4.512
NM_139384	CG7970	6.914
NM_139385	CG7971	3.158
NM_139386	CG7974	2.010
NM_139394	CG18171	-0.472
NM_139396	Oseg4	4.654
NM_139397	CG18173	5.805
NM_139398	CG7995	4.218
NM_139400	CG8001	1.981
NM_139401	CG13933	2.269
NM_139402	CG12018	0.751
NM_139403	CG2021	2.700
NM_139404	mRpL46	3.282
NM_139408	GV1	3.206
NM_139409	Cpr62Ba	1.859
NM_139413	CG12024	2.086
NM_139414	CG12025	2.684
NM_139416	CG13937	2.019
NM_139422	Mfap1	2.403
NM_139424	CG42863	1.293
NM_139426	CG1140	3.873
NM_139427	CG1927	6.816
NM_139429	CG1139	5.168
NM_139436	CG15822	0.106
NM_139437	CG15879	1.432
NM_139440	CG13810	1.973
NM_139444	CG9018	2.896
NM_139446	CG1275	4.017
NM_139447	CG2034	3.122
NM_139448	oxt	2.055
NM_139449	CG13807	2.559
NM_139450	ecd	2.495
NM_139451	CG13806	1.721
NM_139456	DmsR-1	0.946
NM_139458	CG1317	4.052
NM_139459	CG8993	5.397
NM_139460	CG9004	2.351
NM_139461	CG15877	3.215
NM_139462	CG13800	2.244
NM_139464	CG42669	3.010
NM_139468	CG1146	3.203
NM_139470	CG16758	3.125
NM_139473	CG16985	5.940
NM_139474	CG12182	0.113
