transcript_name	Gene_name	RAL-280-Unchallenged
NM_136410	CG30159	4.127
NM_136412	pgant3	2.236
NM_136420	Gadd45	4.453
NM_136422	Br140	0.484
NM_136425	CG11107	3.567
NM_136426	CG1707	6.191
NM_136429	Eaf	2.710
NM_136432	CG11123	2.662
NM_136434	kappaB-Ras	1.679
NM_136435	CG30502	5.778
NM_136436	CG11125	0.860
NM_136438	CG11141	1.677
NM_136439	CG11127	2.598
NM_136440	p47	4.560
NM_136441	Aldh-III	4.818
NM_136443	CG1620	2.469
NM_136444	CG12736	2.941
NM_136445	az2	0.775
NM_136446	CG1603	1.422
NM_136448	CG2144	2.187
NM_136449	CG1600	6.282
NM_136450	Cyt-b5	8.838
NM_136452	CG1598	4.498
NM_136454	CG30499	4.616
NM_136455	Vps13	2.152
NM_136456	CG1360	1.402
NM_136457	CG1358	2.729
NM_136458	CG43340	1.374
NM_136461	CG17985	2.446
NM_136462	CG30491	2.342
NM_136465	CG2065	5.932
NM_136466	CG2064	5.441
NM_136467	CG12042	2.988
NM_136469	mRpL52	4.221
NM_136470	CG12107	4.833
NM_136471	U2A	2.556
NM_136472	CG1399	3.827
NM_136473	CG1941	5.207
NM_136475	CG1946	7.154
NM_136477	CG30497	3.365
NM_136478	CG12825	7.897
NM_136479	CG12824	4.766
NM_136480	CG1553	5.236
NM_136481	CG1550	3.076
NM_136482	CG1882	6.057
NM_136483	CG12822	2.962
NM_136486	CG12159	2.615
NM_136487	Kdm4A	0.811
NM_136488	CG8791	5.269
NM_136489	CG8728	3.627
NM_136494	CG2915	4.516
NM_136495	nito	1.860
NM_136497	CG8726	3.045
NM_136498	ACC	4.166
NM_136499	Nup44A	1.898
NM_136504	lig	3.632
NM_136506	CG8712	0.608
NM_136507	CG11210	3.555
NM_136508	Cul-4	3.053
NM_136509	CG18316	2.736
NM_136511	Nup50	3.109
NM_136513	Pbp49	2.639
NM_136515	Lpin	4.204
NM_136517	RagC	4.160
NM_136519	CG14757	2.170
NM_136534	CG2121	0.585
NM_136535	CSN7	3.681
NM_136536	Cyp4ad1	4.469
NM_136537	Mal-A4	6.528
NM_136538	Mal-A5	1.969
NM_136539	Mal-A7	9.427
NM_136540	Mal-A8	9.523
NM_136542	mtt	0.074
NM_136544	CG12780	7.664
NM_136546	Cyp6a13	4.885
NM_136551	CG8735	2.963
NM_136553	Cirl	2.870
NM_136554	Vps25	4.221
NM_136556	CG14749	1.802
NM_136557	CG8635	4.847
NM_136558	CG8586	1.196
NM_136566	PGRP-SC2	9.324
NM_136567	CG8740	2.297
NM_136569	CG8272	1.336
NM_136570	sec31	3.423
NM_136572	CG13751	5.116
NM_136573	MrgBP	3.764
NM_136574	CG8258	5.587
NM_136577	CG30349	3.377
NM_136580	CG8243	2.944
NM_136581	CG8237	3.549
NM_136582	CG8235	4.287
NM_136583	CG8232	3.296
NM_136587	CG8230	4.063
NM_136588	CG8229	5.023
NM_136589	Tom7	6.411
NM_136597	CG8170	1.940
NM_136602	CG8083	4.220
NM_136607	CG8078	1.886
NM_136608	CG8777	1.150
NM_136609	Pmm45A	3.297
NM_136610	tsu	4.743
NM_136611	Mys45A	3.344
NM_136612	Phax	2.446
NM_136613	CG11784	1.850
NM_136615	Hydr1	3.686
NM_136616	alc	5.250
NM_136617	CG8788	4.812
NM_136618	shrb	5.790
NM_136619	Prp38	2.312
NM_136620	CG8008	3.687
NM_136623	Rme-8	2.320
NM_136624	CG8026	4.184
NM_136625	CG8027	0.418
NM_136626	VhaAC45	8.171
NM_136628	Cyp4p2	5.206
NM_136631	CG2063	3.387
NM_136633	Mad1	2.078
NM_136634	Drep-2	-0.592
NM_136635	Myd88	4.077
NM_136638	l(2)03659	-2.428
NM_136640	CG8801	7.248
NM_136643	prel	5.660
NM_136644	ced-6	3.539
NM_136647	Camta	-0.299
NM_136651	CG1888	3.820
NM_136652	CG1809	6.679
NM_136655	CG1814	2.867
NM_136656	CG1868	0.939
NM_136657	Updo	4.808
NM_136658	CG12929	2.565
NM_136659	RpL31	10.164
NM_136660	CG1827	3.194
NM_136663	CG1902	5.236
NM_136665	CG30000	3.951
NM_136666	CG12926	4.465
NM_136670	CG42347	4.801
NM_136673	CG1698	2.680
NM_136674	CG1648	4.927
NM_136675	dila	-0.342
NM_136677	CG1663	1.893
NM_136678	Lsm11	0.780
NM_136679	CG1665	3.737
NM_136680	CG1599	5.037
NM_136681	CG1667	3.647
NM_136682	CG1671	2.618
NM_136683	CG1516	4.434
NM_136684	CG1675	2.850
NM_136687	sec24	3.621
NM_136689	CG30007	0.701
NM_136690	CG1513	3.995
NM_136692	CG12140	4.693
NM_136693	Pal1	2.057
NM_136694	CG15863	2.584
NM_136695	CG1418	2.962
NM_136697	Adam	5.552
NM_136698	CG12134	2.097
NM_136699	CG12128	2.412
NM_136700	CG1407	3.176
NM_136701	CG12129	2.604
NM_136702	oys	4.996
NM_136703	sel	5.357
NM_136704	magu	2.705
NM_136705	CG2292	1.293
NM_136707	CG1371	3.697
NM_136710	RpLP0-like	4.533
NM_136711	CG11866	2.492
NM_136712	gem	4.108
NM_136715	CG18011	-0.471
NM_136718	CG12214	4.995
NM_136725	CG12910	3.613
NM_136726	CAP	4.215
NM_136727	CAP	3.359
NM_136728	CAP	4.275
NM_136729	CG12909	2.573
NM_136731	Ndg	0.195
NM_136739	CG11825	-5.071
NM_136741	RanBPM	4.226
NM_136742	CG12895	3.651
NM_136744	Cyp49a1	3.408
NM_136745	Caf1-105	0.541
NM_136747	trsn	2.751
NM_136748	CG17765	4.978
NM_136754	CG11883	0.580
NM_136755	Git	2.333
NM_136756	Elp2	2.153
NM_136757	CG12934	3.110
NM_136759	CG12338	5.329
NM_136760	CG7220	5.806
NM_136761	Mat1	2.506
NM_136764	wde	1.459
NM_136765	CG12935	2.586
NM_136766	CG7637	4.685
NM_136768	CG12341	3.018
NM_136769	CG7222	3.070
NM_136772	RpS15Ab	2.574
NM_136773	CG12343	3.613
NM_136774	CG12325	1.897
NM_136776	CG7686	5.350
NM_136777	CG30015	3.335
NM_136779	nclb	4.431
NM_136781	CG18004	2.085
NM_136783	CG30020	1.322
NM_136784	CG12942	0.569
NM_136785	CG7712	5.838
NM_136786	Rpb5	4.169
NM_136795	CG12391	2.287
NM_136796	CG9084	5.430
NM_136797	CG7737	1.932
NM_136798	metro	0.254
NM_136806	Listericin	3.149
NM_136818	CG9067	3.158
NM_136820	CG13220	4.824
NM_136821	fbl6	1.766
NM_136823	CG42336	6.290
NM_136824	CG42336	6.417
NM_136826	CG7741	1.073
NM_136827	CG7745	1.641
NM_136828	sha	0.513
NM_136829	lambdaTry	7.520
NM_136830	kappaTry	7.880
NM_136832	CG12384	7.594
NM_136833	ix	2.652
NM_136835	Tapdelta	6.668
NM_136838	CG9027	4.499
NM_136839	sprt	1.691
NM_136840	CG7759	0.906
NM_136842	CG7777	4.280
NM_136843	Egm	3.255
NM_136844	CG9005	2.147
NM_136845	CG9003	2.888
NM_136847	Roc2	2.452
NM_136849	Tret1-1	4.203
NM_136852	CG13197	2.782
NM_136858	CG13192	2.970
NM_136861	S2P	2.573
NM_136865	cuff	-0.760
NM_136867	MCPH1	2.582
NM_136868	CG13189	4.271
NM_136871	CG8979	4.785
NM_136872	CG8290	0.474
NM_136874	CG8298	1.937
NM_136875	pds5	2.147
NM_136876	CG8321	4.670
NM_136877	Drep-1	0.414
NM_136880	CG8888	4.359
NM_136884	CG18343	5.346
NM_136886	CG8378	2.378
NM_136889	CG8878	1.763
NM_136891	Prp8	2.821
NM_136893	EndoG	2.890
NM_136894	CG8860	5.945
NM_136895	wash	1.578
NM_136896	CG13175	3.243
NM_136899	Cyp6g1	9.660
NM_136902	CG8858	1.438
NM_136910	CG42700	2.486
NM_136913	CG17739	-0.907
NM_136915	CG13163	2.300
NM_136916	CG8841	1.569
NM_136917	garz	2.720
NM_136918	CG8490	1.562
NM_136919	Den1	3.146
NM_136920	CG8839	5.952
NM_136930	Cpr49Ae	6.239
NM_136935	CG8834	7.870
NM_136936	CG8520	3.487
NM_136937	CG8525	3.776
NM_136939	Nup54	1.360
NM_136940	CG8830	2.103
NM_136942	CG8545	3.464
NM_136945	Dh44-R2	3.328
NM_136950	CG8818	4.120
NM_136951	CG8569	1.374
NM_136952	Cyp301a1	2.010
NM_136953	Ak6	2.740
NM_136954	ClC-b	2.689
NM_136955	Sin3A	2.546
NM_136957	muskelin	1.657
NM_136958	spt4	5.829
NM_136960	CG8785	3.029
NM_136961	CG8778	3.445
NM_136962	CG8632	3.377
NM_136964	nemy	2.068
NM_136965	CG42708	6.387
NM_136966	CG8771	1.077
NM_136969	CG8768	2.967
NM_136972	CG42663	2.349
NM_136974	mRpL18	3.293
NM_136975	CG12374	13.414
NM_136976	Cyp9h1	3.058
NM_136978	CG17574	7.207
NM_136979	CG3790	0.386
NM_136980	CG3814	6.852
NM_136981	CG13319	3.028
NM_136982	sug	6.022
NM_136983	CG17019	3.218
NM_136984	CG13322	2.049
NM_136985	Sans	1.185
NM_136986	CG3884	8.214
NM_136987	CG13321	9.256
NM_136988	CG13323	9.189
NM_136989	CG13324	6.866
NM_136992	CG13325	3.073
NM_136997	CG15870	4.053
NM_136998	Spt-I	4.127
NM_137001	FLASH	-0.001
NM_137002	CG4627	2.044
NM_137003	CG4630	2.711
NM_137004	CG4646	3.810
NM_137005	Fsn	2.892
NM_137006	pex13	4.774
NM_137007	fsd	2.555
NM_137008	CG4670	4.605
NM_137010	CG4679	3.287
NM_137014	CG4716	3.240
NM_137015	CG10799	5.728
NM_137016	CG42319	3.031
NM_137020	CG4734	10.180
NM_137029	CG42321	2.946
NM_137030	Ser8	7.691
NM_137031	cbs	2.895
NM_137032	cbc	1.484
NM_137033	bbc	4.325
NM_137034	mars	-1.689
NM_137035	mip120	1.133
NM_137040	CG6145	4.342
NM_137042	Roe1	4.076
NM_137045	CG42807	4.412
NM_137046	CG6191	3.632
NM_137047	CG6197	2.112
NM_137059	CG13339	3.651
NM_137061	CG6337	6.081
NM_137063	CG6357	4.393
NM_137064	synaptogyrin	-0.461
NM_137066	CG6543	6.732
NM_137069	CG13343	2.852
NM_137070	CG16935	4.511
NM_137071	CG13344	0.749
NM_137073	CG13349	5.394
NM_137076	CG6701	3.178
NM_137078	CG8067	2.100
NM_137081	Prosap	0.582
NM_137083	Rcd1	2.778
NM_137084	pea	1.123
NM_137085	CG13016	2.426
NM_137086	CG8257	1.727
NM_137087	O-fut1	1.351
NM_137088	Tango7	6.590
NM_137089	CG8323	3.026
NM_137090	CG18327	2.519
NM_137091	CG18324	3.335
NM_137092	CG8331	6.639
NM_137093	CG30069	1.370
NM_137095	RpS23	10.389
NM_137096	CG8468	1.787
NM_137097	opa1-like	4.043
NM_137098	CG8485	2.246
NM_137099	CG8494	1.956
NM_137100	CG8503	1.921
NM_137101	CG8531	4.407
NM_137102	beta4GalNAcTA	3.785
NM_137103	CG8547	3.873
NM_137108	Shroom	4.377
NM_137109	CG8613	2.259
NM_137110	CG8617	2.378
NM_137111	Arc1	7.115
NM_137112	Arc2	3.484
NM_137113	Tfb1	3.383
NM_137118	CG17385	4.299
NM_137119	Sin1	1.240
NM_137124	Cpr51A	4.632
NM_137127	CG12868	4.351
NM_137128	Su(var)2-HP2	0.391
NM_137129	CG12863	1.782
NM_137132	CG10139	3.268
NM_137137	CG30479	4.867
NM_137141	CG12859	6.115
NM_137142	CG10153	2.973
NM_137144	Spred	2.279
NM_137147	CG10200	3.201
NM_137150	CG10209	1.570
NM_137151	SMC2	-0.228
NM_137152	Ciao1	5.179
NM_137153	HPS1	1.149
NM_137155	Pcf11	2.881
NM_137156	Cyp6a23	7.001
NM_137158	Cyp6a20	5.730
NM_137159	Cyp6a21	4.237
NM_137160	Cyp317a1	2.300
NM_137161	CG10249	3.097
NM_137162	CG10253	3.819
NM_137163	Lap1	0.624
NM_137165	CG12424	2.261
NM_137166	pcs	2.851
NM_137169	chn	-0.234
NM_137170	CG8089	-0.370
NM_137172	CG8090	2.577
NM_137173	CG11807	2.332
NM_137175	row	2.295
NM_137176	CG8093	7.755
NM_137177	CG11808	2.553
NM_137178	mRpL41	3.395
NM_137179	CG8079	2.388
NM_137184	CG8152	1.387
NM_137185	CG8155	1.223
NM_137190	SRPK	2.844
NM_137195	CG8180	1.284
NM_137199	GalNAc-T1	1.299
NM_137200	CG30467	1.367
NM_137201	CG8187	2.264
NM_137202	eIF2B-gamma	3.296
NM_137204	CG12963	7.311
NM_137205	CG8195	1.911
NM_137206	CG8204	2.575
NM_137207	CG8207	3.591
NM_137212	CG30089	-0.467
NM_137214	Zasp52	3.830
NM_137216	CG8249	3.522
NM_137217	tun	0.535
NM_137219	Gpo-1	3.647
NM_137220	bdg	1.256
NM_137221	CG8297	3.009
NM_137222	CG8299	6.416
NM_137223	Cyp4aa1	3.650
NM_137224	CG8366	1.064
NM_137226	CG8314	4.454
NM_137227	CG8315	4.927
NM_137228	CG8320	4.144
NM_137229	CG8370	1.569
NM_137230	CG8386	4.790
NM_137231	CG8388	0.762
NM_137232	CG8389	2.104
NM_137234	CG8397	5.474
NM_137235	CG8399	3.987
NM_137236	casp	4.013
NM_137240	CG8414	2.261
NM_137242	Got1	6.661
NM_137243	Aats-cys	3.515
NM_137247	lbk	2.621
NM_137248	CG8435	2.468
NM_137249	Ptp52F	3.990
NM_137250	CG8441	2.925
NM_137251	clu	2.706
NM_137252	calypso	1.097
NM_137253	CG8446	6.518
NM_137255	CG15706	3.402
NM_137269	CG7747	1.908
NM_137270	Atg9	3.350
NM_137273	CG8060	0.556
NM_137274	CG4282	1.172
NM_137275	CG7997	2.387
NM_137276	Nup62	3.131
NM_137277	wcd	2.412
NM_137292	RpS15	10.294
NM_137295	CG8311	4.740
NM_137296	CG8306	5.419
NM_137297	CG8303	2.130
NM_137299	CG5065	6.162
NM_137302	Picot	6.279
NM_137311	unc-104	0.670
NM_137314	CG5522	2.081
NM_137316	CG5550	5.854
NM_137318	IntS8	1.429
NM_137319	CG6426	4.339
NM_137327	CG6665	3.144
NM_137330	ste24b	0.351
NM_137331	ste24a	4.994
NM_137332	CG6796	2.024
NM_137333	NiPp1	1.392
NM_137334	CG6805	1.568
NM_137335	CG15609	3.088
NM_137336	CG8963	4.135
NM_137337	CG9640	1.005
NM_137339	CG9646	1.652
NM_137340	CG8950	0.915
NM_137341	CG6967	0.390
NM_137342	CG30460	1.169
NM_137343	CG6984	2.701
NM_137344	CG30456	4.935
NM_137345	CG15611	4.320
NM_137349	CG11400	5.457
NM_137360	CG6568	2.344
NM_137362	l(2)k01209	3.706
NM_137363	CG6550	2.203
NM_137364	CG4802	4.623
NM_137365	Bap55	2.978
NM_137370	CG14478	3.147
NM_137371	CG6522	0.907
NM_137373	veil	5.954
NM_137374	CG30104	0.622
NM_137378	CG4853	2.388
NM_137379	Apc10	2.237
NM_137380	CG4866	3.351
NM_137384	eIF3-S9	5.384
NM_137385	CG43370	-1.925
NM_137387	CG14480	3.328
NM_137388	ns2	3.967
NM_137389	CG14482	6.999
NM_137390	CG6484	8.590
NM_137391	CG14483	5.149
NM_137392	RhoGAP54D	-0.816
NM_137393	icln	1.710
NM_137398	eIF3-S8	6.221
NM_137399	CG6459	5.225
NM_137400	Sema-1b	2.451
NM_137402	HPS4	2.667
NM_137403	swi2	3.094
NM_137404	rdgBbeta	3.527
NM_137405	CG6424	4.237
NM_137408	Snx16	2.703
NM_137409	CG4975	0.944
NM_137410	CG4984	1.063
NM_137412	CG6406	1.645
NM_137413	CG6401	0.696
NM_137414	CG4996	1.540
NM_137418	CG5002	4.936
NM_137420	CG5009	4.959
NM_137421	CG6370	5.219
NM_137423	CG18635	3.813
NM_137425	fab1	2.488
NM_137426	CG5033	3.201
NM_137427	CG5036	0.979
NM_137428	olf186-M	2.916
NM_137429	olf186-F	2.219
NM_137435	CG5084	0.883
NM_137436	CG10910	5.589
NM_137437	CG5773	1.842
NM_137438	CG5770	0.366
NM_137439	CG5767	6.271
NM_137440	CG14495	5.024
NM_137441	Muc55B	3.913
NM_137442	CG10911	10.878
NM_137443	CG10912	8.669
NM_137446	CG5757	3.088
NM_137447	CG5098	0.541
NM_137449	Sema-5c	2.974
NM_137450	CG17680	4.428
NM_137451	CG5742	0.587
NM_137452	adp	1.808
NM_137453	CG10914	1.085
NM_137455	CG10915	1.526
NM_137456	Nup75	1.934
NM_137458	Dgp-1	2.394
NM_137459	CG10916	2.360
NM_137460	CG5726	2.143
NM_137462	CG5721	3.748
NM_137465	CG14500	5.006
NM_137479	GstE1	5.793
NM_137481	GstE3	7.788
NM_137483	GstE5	4.188
NM_137484	GstE6	7.918
NM_137485	GstE7	6.753
NM_137486	GstE8	6.319
NM_137487	CG5174	5.736
NM_137488	CG12263	1.492
NM_137489	CG30118	4.444
NM_137490	CG5189	3.872
NM_137491	CG5190	2.322
NM_137493	CG30116	0.599
NM_137494	CG30116	0.581
NM_137495	CG5224	4.210
NM_137496	CG43066	0.606
NM_137497	CG10924	-1.126
NM_137502	CG5323	4.602
NM_137505	CG5335	5.363
NM_137506	Atg7	1.607
NM_137507	sec6	2.834
NM_137508	Eip55E	6.551
NM_137509	CG5482	5.436
NM_137510	CG30122	3.793
NM_137511	SP2637	3.212
NM_137512	Gint3	4.294
NM_137515	CG42856	0.217
NM_137517	CG42856	1.615
NM_137518	CG15073	1.193
NM_137519	CG15087	1.610
NM_137520	List	0.103
NM_137526	Cyp12b2	2.599
NM_137527	CG42351	2.819
NM_137528	Mctp	1.661
NM_137529	CG15093	5.137
NM_137531	CG15094	0.480
NM_137532	CG15096	5.382
NM_137535	CG15098	9.205
NM_137536	CG15083	4.318
NM_137537	CG15099	2.454
NM_137538	CG15100	2.502
NM_137539	CG15084	0.385
NM_137541	Jheh1	4.215
NM_137542	Jheh2	4.305
NM_137543	Jheh3	7.532
NM_137544	Topors	1.408
NM_137546	abba	2.639
NM_137551	CG15117	3.214
NM_137552	CG15118	3.789
NM_137553	CG15111	4.367
NM_137554	CG10737	4.192
NM_137555	hppy	2.499
NM_137556	CG7137	1.388
NM_137558	CG11906	0.992
NM_137563	mip40	2.154
NM_137564	Tab2	3.664
NM_137565	CG7461	5.864
NM_137566	endoB	0.515
NM_137567	Rgk1	1.845
NM_137569	CG11961	6.281
NM_137570	CG10051	1.834
NM_137571	CG9416	2.285
NM_137572	CG10062	3.041
NM_137575	CG11257	1.154
NM_137576	cer	3.823
NM_137578	CG7744	1.759
NM_137581	CG11242	1.854
NM_137583	hpo	1.648
NM_137585	CG11007	3.002
NM_137595	isopeptidase-T-3	1.022
NM_137597	CG15128	-4.019
NM_137600	Obp56d	5.633
NM_137608	CG16898	6.235
NM_137616	CG11208	5.942
NM_137618	CG9864	4.852
NM_137619	CG11055	3.091
NM_137620	CG8908	0.050
NM_137623	CG9143	1.128
NM_137624	CG9090	3.118
NM_137625	CG16868	-1.876
NM_137627	CG11200	5.222
NM_137628	CG13868	5.295
NM_137630	CG8920	2.479
NM_137631	CG8920	2.401
NM_137632	CG8929	2.939
NM_137640	CG18067	6.182
NM_137649	Hil	1.243
NM_137650	CG9945	2.347
NM_137651	CG11180	2.482
NM_137652	CG16742	0.867
NM_137655	rig	1.566
NM_137656	maf-S	6.607
NM_137657	CG11110	2.748
NM_137659	DMAP1	2.901
NM_137660	CG16799	4.091
NM_137664	Fem-1	3.643
NM_137665	CG30152	4.882
NM_137673	CG17999	3.737
NM_137674	CG9993	5.231
NM_137678	Ipk1	0.589
NM_137684	CG9344	4.029
NM_137690	CG10543	0.208
NM_137691	CG9346	2.003
NM_137692	CG3295	4.464
NM_137693	RIC-3	2.346
NM_137694	CG9350	6.625
NM_137695	cpa	4.910
NM_137696	CG15653	2.274
NM_137697	mRpL54	3.610
NM_137698	Cht8	6.639
NM_137699	Cht9	5.146
NM_137700	CG10527	5.171
NM_137701	CG4030	2.601
NM_137704	CG9394	4.665
NM_137707	Magi	0.470
NM_137709	CG9418	1.602
NM_137711	CG30389	2.020
NM_137712	CG30389	2.003
NM_137713	CG4266	2.918
NM_137714	CG9437	1.890
NM_137715	LSm1	3.732
NM_137717	CG15658	3.928
NM_137718	Glycogenin	4.745
NM_137719	CG4302	6.268
NM_137720	CG15661	2.872
NM_137721	ASPP	0.552
NM_137726	CG10069	3.845
NM_137727	CG10505	2.996
NM_137728	CG30392	4.722
NM_137730	CG42672	2.609
NM_137732	CG9754	0.949
NM_137733	CG9485	2.154
NM_137734	CG30394	3.404
NM_137735	CG30394	3.380
NM_137739	CG10795	2.331
NM_137740	EfSec	0.782
NM_137741	CG10496	1.888
NM_137742	CG10494	1.447
NM_137746	CG10433	4.624
NM_137747	CG15673	3.865
NM_137748	mahj	2.655
NM_137749	CG15674	4.646
NM_137750	CG10321	2.346
NM_137751	CG10082	3.656
NM_137752	CG10320	7.491
NM_137753	Rae1	3.984
NM_137754	pirk	3.435
NM_137756	CG9865	4.311
NM_137757	NC2alpha	2.096
NM_137760	CG10306	6.706
NM_137762	Tim10	6.011
NM_137763	CG17922	4.876
NM_137764	LBR	0.055
NM_137769	CG4363	10.971
NM_137770	CG4377	9.406
NM_137776	CG13488	1.877
NM_137780	CG9304	2.519
NM_137788	Snp	3.443
NM_137790	CG11474	3.333
NM_137791	CG2921	2.520
NM_137792	GlcT-1	0.441
NM_137794	CG11073	1.241
NM_137795	CG6613	2.247
NM_137796	Vrp1	2.426
NM_137798	GM130	3.301
NM_137801	Fmr1	2.667
NM_137802	CG3045	1.373
NM_137803	CG6758	1.645
NM_137805	CG11275	2.961
NM_137806	MED16	0.594
NM_137807	Vps35	4.125
NM_137808	CG3074	4.865
NM_137810	CG3290	0.771
NM_137813	Oatp58Da	1.199
NM_137815	Oatp58Dc	-0.681
NM_137816	CG5819	5.339
NM_137817	wdp	5.596
NM_137821	Rtf1	2.790
NM_137822	CG13506	4.818
NM_137823	CG3624	2.265
NM_137825	Mes4	2.455
NM_137827	CG10344	2.188
NM_137831	CG4752	2.631
NM_137832	CG4554	0.690
NM_137833	CG4610	1.637
NM_137834	CG6018	4.089
NM_137836	dnr1	3.545
NM_137840	CG4294	2.121
NM_137841	RpS16	10.351
NM_137842	Vps20	5.105
NM_137846	CG17807	1.640
NM_137847	bonsai	4.233
NM_137848	CG3732	2.815
NM_137849	RpS24	9.837
NM_137850	Ugt58Fa	1.336
NM_137851	CG2852	7.364
NM_137853	CG3746	2.411
NM_137854	Cyp6d2	1.986
NM_137855	CG43325	-0.977
NM_137856	CG13510	8.545
NM_137857	CG13511	3.481
NM_137858	CG42565	4.151
NM_137859	CG4250	1.795
NM_137860	CG30269	5.819
NM_137861	RYBP	1.937
NM_137879	CG9825	3.819
NM_137880	CG9826	3.059
NM_137882	CG13531	1.382
NM_137887	CG3501	4.264
NM_137889	asrij	3.903
NM_137890	Gmer	2.300
NM_137891	MED23	0.191
NM_137892	CG3700	1.808
NM_137893	CG42678	2.002
NM_137895	CG3800	6.181
NM_137896	CG9849	3.937
NM_137897	CG3831	0.784
NM_137901	CG9896	6.441
NM_137905	CG30194	-0.171
NM_137906	CG9890	2.428
NM_137907	l(2)k09913	6.177
NM_137909	Art7	1.011
NM_137939	CG3500	2.882
NM_137942	CG13550	0.442
NM_137943	CG3493	2.969
NM_137946	eIF2B-delta	2.989
NM_137947	CG3530	2.818
NM_137948	CG3520	0.920
NM_137949	CG9812	4.087
NM_137958	CG3906	9.892
NM_137959	mi	1.153
NM_137960	wmd	3.477
NM_137961	levy	7.843
NM_137962	pita	2.326
NM_137963	Rrp4	3.642
NM_137967	CG17664	6.405
NM_137969	CG4019	5.778
NM_137970	Pde8	3.158
NM_137972	CG5431	4.817
NM_137975	CG30183	0.186
NM_137976	CG4091	4.191
NM_137977	Sesn	3.879
NM_137982	CG5532	5.919
NM_137988	CG5543	1.072
NM_137989	Nxt1	3.097
NM_137990	CG4797	3.002
NM_137994	CG5554	5.023
NM_137995	ytr	4.044
NM_137996	CG5569	3.373
NM_137997	CG5597	4.749
NM_137998	Dcp1	3.051
NM_138002	CG5339	3.494
NM_138003	CG5591	1.040
NM_138006	CG2812	0.925
NM_138007	CG3735	1.534
NM_138008	CG13565	3.329
NM_138009	CG2970	4.102
NM_138011	CG3803	2.546
NM_138012	thoc5	1.551
NM_138013	CG16787	2.470
NM_138016	CG10904	3.084
NM_138017	CG3065	2.378
NM_138018	mr	1.458
NM_138019	Gadd34	4.714
NM_138021	CG3860	4.638
NM_138026	CG3907	5.419
NM_138027	CG11388	2.701
NM_138028	CG3163	2.354
NM_138029	MAN1	2.240
NM_138030	CG13567	2.379
NM_138031	IntS1	1.365
NM_138034	eIF-5A	9.569
NM_138035	yki	4.200
NM_138036	CG3209	6.702
NM_138040	snama	2.104
NM_138041	CG4049	0.686
NM_138045	tamo	1.998
NM_138046	Zfrp8	2.401
NM_138047	CG4065	2.038
NM_138048	DnaJ-60	2.745
NM_138049	CG3328	-0.226
NM_138050	CG3363	0.492
NM_138051	CG3362	4.723
NM_138052	CG3356	3.504
NM_138060	CG3376	-0.176
NM_138062	CG3394	4.480
NM_138064	slik	2.732
NM_138065	CG3419	1.172
NM_138069	CG4563	1.610
NM_138078	Letm1	4.083
NM_138080	CG4612	1.561
NM_138081	Brca2	0.656
NM_138084	CG13585	5.998
NM_138085	CG4622	1.884
NM_138087	itp	1.192
NM_138088	CG11414	3.395
NM_138089	uri	1.500
NM_138090	Fcp1	0.873
NM_138091	CG3511	1.230
NM_138092	Start1	2.883
NM_138094	pio	1.812
NM_138096	CG4692	7.567
NM_138097	CG3548	0.785
NM_138099	CG3570	2.591
NM_138100	CG4707	0.439
NM_138102	CG42360	2.789
NM_138103	CG3608	2.068
NM_138104	CG4741	5.907
NM_138106	CG3640	1.229
NM_138107	CG4781	6.308
NM_138108	CG3663	4.574
NM_138110	CG3683	5.936
NM_138111	CG4806	2.821
NM_138115	CG30421	1.952
NM_138119	CG3894	2.383
NM_138120	CG16936	7.198
NM_138121	Eps-15	3.127
NM_138122	egg	1.357
NM_138123	CG16912	2.462
NM_138124	CG3589	3.060
NM_138129	CG16896	-0.426
NM_138130	Atf-2	0.431
NM_138131	NKAIN	3.644
NM_138135	pain	2.756
NM_138136	CG30427	1.620
NM_138137	CG3760	5.276
NM_138138	CG2811	5.225
NM_138139	Tina-1	7.101
NM_138140	CG15861	0.246
NM_138141	CG3770	0.790
NM_138142	CG2790	2.450
NM_138144	CG2765	4.138
NM_138145	CG3776	4.650
NM_138146	Phk-3	3.853
NM_138148	CG3829	1.534
NM_138156	CG6845	3.044
NM_138157	CG7051	-4.407
NM_138159	CG7049	2.696
NM_138160	Vdup1	2.626
NM_138163	rno	0.127
NM_138164	mri	2.904
NM_138165	CG13876	1.375
NM_138166	CG7028	1.914
NM_138167	thoc7	3.388
NM_138168	CG16940	2.067
NM_138171	pyx	0.544
NM_138175	DIP2	2.359
NM_138177	Tudor-SN	5.280
NM_138182	RhoGEF3	0.697
NM_138183	RhoGEF3	0.622
NM_138184	CG32344	2.517
NM_138185	mthl9	0.512
NM_138186	mthl10	4.200
NM_138187	Ptpmeg	4.227
NM_138189	CG6905	1.782
NM_138190	CG1233	3.095
NM_138193	CG17180	1.332
NM_138194	hipk	1.089
NM_138196	CG17181	0.355
NM_138197	MED14	1.633
NM_138198	CG13893	4.020
NM_138199	Reg-2	5.681
NM_138200	Gale	5.815
NM_138201	CG3402	2.014
NM_138202	MED30	2.040
NM_138203	Rev1	1.144
NM_138205	CG3386	2.342
NM_138206	ebd1	1.828
NM_138207	CG3344	7.823
NM_138208	RabX6	2.238
NM_138209	Vti1	2.556
NM_138211	CG13895	1.303
NM_138212	CG13896	1.718
NM_138216	CG42553	2.319
NM_138217	CG13901	2.122
NM_138218	CG13887	6.162
NM_138219	CG13902	2.295
